date,year,month,ticker,sector,esg_score,esg_persistent,esg_z,esg_q_z,esg_change_12m,esg_momentum_z,esg_reported_change_12m,ret_m,idio_vol_ann,realised_vol_ann,beta,ev_bn,esg_letter
2024-01-31,2024,1,SIM118,Consumer Discretionary,18.09,19.5,-1.484,-1.4028,-1.492,-0.3224,-0.967,1.0791,24.25,27.67,1.126,26.51,CCC
2024-01-31,2024,1,SIM119,Financial Services,27.71,27.28,-0.673,-0.7261,-4.943,-1.1495,-6.31,5.3889,21.12,16.22,1.065,403.89,BB
2024-01-31,2024,1,SIM120,Utilities,41.16,38.58,0.4604,0.2569,4.692,1.1597,7.57,5.965,13.94,18.72,0.977,14.95,A
2024-01-31,2024,1,SIM121,Utilities,21.02,20.65,-1.2372,-1.3031,-10.487,-2.4784,-11.775,6.5382,22.42,20.29,1.117,30.77,B
2024-01-31,2024,1,SIM122,Industrials,21.47,22.09,-1.199,-1.1782,3.282,0.8218,0.482,5.3669,28.82,32.84,1.106,68.99,B
2024-01-31,2024,1,SIM123,Communication Services,52.59,51.07,1.4231,1.3429,12.931,3.1345,16.962,9.2763,20.89,18.75,0.879,177.22,AAA
2024-01-31,2024,1,SIM124,Communication Services,49.43,46.94,1.1564,0.9838,2.355,0.5997,3.074,4.4709,22.09,16.34,0.911,267.67,AA
2024-01-31,2024,1,SIM125,Consumer Discretionary,52.18,49.76,1.3887,1.2291,2.202,0.5629,5.078,15.4554,25.32,35.57,0.889,57.91,AAA
2024-01-31,2024,1,SIM126,Industrials,25.48,25.09,-0.8609,-0.9164,-5.632,-1.3146,-4.904,9.8468,24.93,26.93,1.082,107.93,B
2024-01-31,2024,1,SIM127,Industrials,24.68,25.81,-0.9289,-0.8544,-0.451,-0.073,-1.232,3.8558,18.14,30.42,1.077,29.57,B
2024-01-31,2024,1,SIM128,Consumer Discretionary,41.99,43.02,0.5297,0.6426,-0.559,-0.0988,1.316,0.3777,25.57,15.82,0.942,176.72,A
2024-01-31,2024,1,SIM129,Financial Services,16.15,16.2,-1.6475,-1.6899,-0.434,-0.0688,1.303,2.9983,21.55,25.66,1.152,36.72,CCC
2024-01-31,2024,1,SIM130,Information Technology,54.92,53.54,1.619,1.5583,4.929,1.2166,4.521,-1.8078,25.88,28.15,0.86,15.66,AAA
2024-01-31,2024,1,SIM131,Consumer Discretionary,25.97,28.15,-0.8197,-0.651,-1.417,-0.3044,-2.971,9.9742,22.53,19.4,1.059,308.53,B
2024-01-31,2024,1,SIM132,Utilities,44.49,45.84,0.7402,0.8879,6.02,1.4781,4.585,7.3606,9.08,16.18,0.92,254.41,AA
2024-01-31,2024,1,SIM133,Communication Services,28.25,27.81,-0.6274,-0.6804,-0.771,-0.1496,-0.331,2.7696,16.46,23.38,1.061,43.9,BB
2024-01-31,2024,1,SIM134,Health Care,18.53,17.8,-1.4467,-1.5512,-0.164,-0.0041,-0.379,-5.9688,14.35,33.71,1.14,217.18,CCC
2024-01-31,2024,1,SIM135,Real Estate,55.19,53.3,1.6422,1.5367,-4.16,-0.962,-2.24,5.212,3.0,12.49,0.862,445.58,AAA
2024-01-31,2024,1,SIM136,Health Care,17.34,19.34,-1.5472,-1.417,-0.775,-0.1506,-3.296,3.9724,15.54,15.39,1.128,150.0,CCC
2024-01-31,2024,1,SIM137,Materials,11.51,12.51,-2.038,-2.0108,2.316,0.5904,2.887,0.7098,16.86,23.24,1.181,103.9,CCC
2024-01-31,2024,1,SIM138,Industrials,28.03,29.71,-0.6461,-0.515,-2.216,-0.4958,-6.506,5.7318,16.98,11.82,1.046,158.19,BB
2024-01-31,2024,1,SIM139,Communication Services,42.47,42.75,0.5699,0.6192,-3.343,-0.766,-3.076,5.3939,8.03,13.09,0.944,83.02,A
2024-01-31,2024,1,SIM140,Information Technology,34.18,33.2,-0.1283,-0.2111,-1.614,-0.3517,1.387,4.6133,15.97,33.12,1.019,135.29,BBB
2024-01-31,2024,1,SIM141,Industrials,41.17,42.06,0.4604,0.5596,-0.404,-0.0617,-1.449,1.6441,33.01,38.69,0.95,29.04,A
2024-01-31,2024,1,SIM142,Industrials,37.33,38.92,0.1375,0.2864,2.55,0.6465,-2.412,3.3463,37.85,31.83,0.974,31.62,BBB
2024-01-31,2024,1,SIM143,Consumer Staples,36.05,38.89,0.0294,0.2836,2.415,0.6139,0.005,0.0047,17.62,20.36,0.974,130.79,BBB
2024-01-31,2024,1,SIM144,Consumer Staples,17.3,14.65,-1.5506,-1.8249,-8.087,-1.9031,-5.86,2.9515,16.78,27.48,1.164,8.11,CCC
2024-01-31,2024,1,SIM145,Utilities,40.01,38.64,0.3634,0.2619,-4.455,-1.0327,-4.887,21.1476,26.13,24.7,0.976,10.99,A
2024-01-31,2024,1,SIM146,Industrials,46.13,46.73,0.8789,0.966,0.79,0.2246,0.963,-1.1232,20.47,11.65,0.913,5.13,AA
2024-01-31,2024,1,SIM147,Consumer Staples,19.89,21.89,-1.3321,-1.1949,-2.223,-0.4977,-0.742,11.0009,26.42,25.24,1.108,127.85,CCC
2024-01-31,2024,1,SIM148,Financial Services,37.84,37.95,0.1801,0.2022,3.539,0.8835,6.422,6.444,16.32,23.31,0.982,42.11,BBB
2024-01-31,2024,1,SIM149,Materials,35.39,36.31,-0.0264,0.0595,-3.313,-0.7589,-5.96,2.5029,21.38,18.35,0.995,338.83,BBB
2024-01-31,2024,1,SIM150,Communication Services,38.95,37.52,0.274,0.1644,-3.205,-0.733,-0.877,-4.1239,21.0,21.15,0.985,30.79,A
2024-01-31,2024,1,SIM151,Communication Services,42.7,43.44,0.5896,0.6795,0.481,0.1504,0.848,9.991,15.01,19.08,0.939,44.47,A
2024-01-31,2024,1,SIM152,Consumer Discretionary,33.54,31.68,-0.1819,-0.3434,0.848,0.2384,4.406,5.7758,9.13,21.18,1.031,21.35,BBB
2024-01-31,2024,1,SIM153,Health Care,40.43,41.77,0.3982,0.5342,7.058,1.7268,5.334,-12.4046,30.5,33.51,0.952,64.12,A
2024-01-31,2024,1,SIM154,Industrials,31.74,32.16,-0.3338,-0.3017,0.934,0.259,1.936,-2.9751,16.68,18.94,1.027,76.27,BB
2024-01-31,2024,1,SIM155,Consumer Discretionary,45.34,42.7,0.8119,0.6152,-3.817,-0.8796,-1.69,18.4216,33.51,22.31,0.945,29.16,AA
2024-01-31,2024,1,SIM156,Consumer Staples,22.58,24.8,-1.1056,-0.9421,1.314,0.35,0.171,8.1508,10.52,16.03,1.085,61.76,B
2024-01-31,2024,1,SIM157,Communication Services,37.76,39.4,0.1738,0.3281,-1.226,-0.2586,-2.946,-5.1713,18.48,16.14,0.97,171.57,BBB
2024-01-31,2024,1,SIM158,Health Care,35.98,34.86,0.0238,-0.0668,5.848,1.4368,2.714,-0.5533,27.95,27.45,1.006,82.02,BBB
2024-01-31,2024,1,SIM159,Health Care,32.19,32.12,-0.296,-0.305,0.461,0.1457,1.262,3.4155,17.02,33.8,1.027,33.06,BB
2024-01-31,2024,1,SIM160,Consumer Staples,40.85,40.45,0.4339,0.4192,-0.187,-0.0095,0.929,13.4341,25.74,25.93,0.962,29.38,A
2024-02-29,2024,2,SIM001,Industrials,29.22,30.24,-0.56,-0.4599,-5.226,-1.1604,-7.88,2.149,18.61,13.23,1.041,134.64,BB
2024-02-29,2024,2,SIM002,Information Technology,35.89,35.65,0.026,0.0118,-1.963,-0.3905,-2.33,-2.6822,43.48,23.95,0.999,227.69,BBB
2024-02-29,2024,2,SIM003,Industrials,37.4,37.66,0.1588,0.1873,4.726,1.1878,4.157,3.4909,10.64,18.56,0.983,232.88,BBB
2024-02-29,2024,2,SIM004,Information Technology,65.36,66.91,2.6132,2.7402,-0.442,-0.0317,1.552,0.1342,13.78,12.71,0.753,90.69,AAA
2024-02-29,2024,2,SIM005,Financial Services,41.17,43.14,0.4897,0.6658,2.597,0.6853,0.885,-2.3583,26.64,37.42,0.94,51.12,A
2024-02-29,2024,2,SIM006,Industrials,40.58,40.08,0.4373,0.3989,-2.232,-0.4539,-0.5,2.0427,3.0,13.39,0.964,132.11,A
2024-02-29,2024,2,SIM007,Energy,5.37,6.36,-2.6535,-2.5443,-6.616,-1.4884,-6.679,20.2319,44.63,54.38,1.229,48.15,CCC
2024-02-29,2024,2,SIM008,Industrials,45.96,44.99,0.9103,0.8272,-2.579,-0.5358,-1.353,0.4028,15.05,29.86,0.926,52.66,AA
2024-02-29,2024,2,SIM009,Industrials,46.13,47.28,0.9246,1.0269,-4.707,-1.038,-6.901,-0.6996,17.34,24.81,0.908,72.65,AA
2024-02-29,2024,2,SIM010,Industrials,27.02,26.08,-0.7527,-0.8233,0.38,0.1624,-1.204,4.2284,10.8,17.32,1.074,19.97,B
2024-02-29,2024,2,SIM011,Information Technology,34.03,36.64,-0.1371,0.0984,-2.748,-0.5759,-1.687,1.4183,16.07,14.71,0.991,193.36,BBB
2024-02-29,2024,2,SIM012,Information Technology,48.03,47.92,1.0922,1.0833,4.54,1.1439,7.458,2.0251,9.63,25.89,0.903,34.14,AA
2024-02-29,2024,2,SIM013,Consumer Discretionary,36.3,36.24,0.0618,0.0638,0.834,0.2693,-0.9,2.5408,12.82,21.08,0.994,51.02,BBB
2024-02-29,2024,2,SIM014,Financial Services,40.83,39.0,0.4597,0.3042,0.768,0.2539,2.665,0.5231,16.0,15.22,0.973,213.56,A
2024-02-29,2024,2,SIM015,Consumer Staples,38.73,38.06,0.275,0.2223,-1.896,-0.3747,-0.584,7.1813,25.42,26.04,0.98,18.03,A
2024-02-29,2024,2,SIM016,Industrials,25.38,23.49,-0.8974,-1.0488,0.291,0.1412,1.961,10.2223,34.9,40.7,1.094,33.44,B
2024-02-29,2024,2,SIM017,Utilities,46.64,47.08,0.9695,1.0098,-5.164,-1.1459,-6.042,-3.8399,16.37,15.48,0.909,31.3,AA
2024-02-29,2024,2,SIM018,Information Technology,51.6,54.81,1.4048,1.6847,7.638,1.8749,2.994,3.9982,22.96,26.88,0.848,37.52,AAA
2024-02-29,2024,2,SIM019,Health Care,27.35,25.17,-0.7241,-0.9028,4.676,1.176,5.33,1.2102,28.33,26.58,1.081,72.43,B
2024-02-29,2024,2,SIM020,Consumer Staples,36.24,37.31,0.0565,0.1566,3.689,0.9431,1.839,6.8616,22.28,22.37,0.986,83.81,BBB
2024-02-29,2024,2,SIM021,Information Technology,50.19,49.07,1.2818,1.1838,-3.448,-0.7409,-2.347,4.2222,27.64,29.84,0.893,36.3,AAA
2024-02-29,2024,2,SIM022,Financial Services,34.84,32.39,-0.0667,-0.2728,6.0,1.4884,7.024,-9.9448,34.62,23.85,1.025,8.86,BBB
2024-02-29,2024,2,SIM023,Industrials,24.02,21.25,-1.0159,-1.2445,0.017,0.0768,3.223,20.317,22.09,26.29,1.112,103.22,B
2024-02-29,2024,2,SIM024,Consumer Discretionary,43.08,44.06,0.6571,0.7465,-1.07,-0.1797,-3.721,4.5869,24.0,22.79,0.933,15.11,A
2024-02-29,2024,2,SIM025,Utilities,38.03,36.98,0.2138,0.1283,-4.572,-1.0061,-3.291,5.2777,14.2,33.56,0.988,426.04,BBB
2024-02-29,2024,2,SIM026,Information Technology,52.4,52.17,1.4756,1.4542,-1.396,-0.2567,-1.116,7.7207,18.99,31.07,0.869,44.75,AAA
2024-02-29,2024,2,SIM027,Consumer Discretionary,50.39,47.51,1.2987,1.047,0.935,0.2932,5.125,-0.9788,20.75,20.16,0.906,76.63,AAA
2024-02-29,2024,2,SIM028,Consumer Staples,35.67,34.76,0.0062,-0.0659,-4.785,-1.0565,-4.325,4.9699,24.33,26.71,1.006,201.45,BBB
2024-02-29,2024,2,SIM029,Utilities,42.19,41.21,0.5787,0.4977,-3.353,-0.7185,-1.785,3.7064,27.15,31.89,0.955,121.86,A
2024-02-29,2024,2,SIM030,Utilities,37.77,37.53,0.1908,0.1763,1.409,0.4051,2.86,7.9003,19.0,17.42,0.984,264.33,BBB
2024-02-29,2024,2,SIM031,Information Technology,43.19,42.51,0.6665,0.6109,1.025,0.3145,1.706,-1.7545,19.47,29.88,0.945,83.4,A
2024-02-29,2024,2,SIM032,Utilities,32.3,34.05,-0.289,-0.1271,-6.423,-1.4428,-8.788,5.5263,8.62,21.38,1.011,56.19,BB
2024-02-29,2024,2,SIM033,Utilities,38.74,39.33,0.2765,0.3337,-0.334,-0.0061,0.221,1.2555,26.69,27.38,0.97,29.95,A
2024-02-29,2024,2,SIM034,Consumer Staples,24.61,24.18,-0.9641,-0.9893,0.335,0.1518,1.346,6.1992,11.96,20.79,1.089,18.43,B
2024-02-29,2024,2,SIM035,Materials,23.3,22.28,-1.08,-1.1549,-0.414,-0.025,2.176,1.616,27.9,24.7,1.104,14.64,B
2024-02-29,2024,2,SIM036,Consumer Staples,34.39,35.31,-0.106,-0.0175,0.123,0.1017,-4.386,7.3262,16.43,23.55,1.002,11.37,BBB
2024-02-29,2024,2,SIM037,Information Technology,38.29,34.35,0.2363,-0.1014,-0.987,-0.1603,5.707,10.3497,38.8,33.47,1.009,6.28,BBB
2024-02-29,2024,2,SIM038,Materials,23.56,21.67,-1.0565,-1.2078,5.784,1.4373,8.115,11.1832,21.0,16.14,1.109,81.56,B
2024-02-29,2024,2,SIM039,Communication Services,50.53,49.4,1.3117,1.212,7.28,1.7905,6.895,9.5282,25.07,23.72,0.891,13.69,AAA
2024-02-29,2024,2,SIM040,Consumer Staples,30.46,28.37,-0.4513,-0.6234,-2.237,-0.4551,3.744,8.6351,16.55,21.77,1.056,9.47,BB
2024-02-29,2024,2,SIM041,Consumer Discretionary,44.14,43.4,0.7498,0.6887,5.914,1.4681,8.496,7.7642,23.23,25.98,0.938,22.51,AA
2024-02-29,2024,2,SIM042,Utilities,45.65,48.62,0.8825,1.1439,-3.18,-0.6776,-5.168,2.1608,8.07,15.89,0.897,145.54,AA
2024-02-29,2024,2,SIM043,Financial Services,36.29,34.44,0.0607,-0.0934,1.906,0.5223,4.246,-14.2906,24.96,33.24,1.008,37.51,BBB
2024-02-29,2024,2,SIM044,Financial Services,35.16,35.28,-0.0383,-0.0202,3.0,0.7804,5.864,2.2888,19.74,21.24,1.002,26.97,BBB
2024-02-29,2024,2,SIM045,Consumer Staples,49.95,51.58,1.2608,1.4027,5.518,1.3746,2.346,3.1615,13.03,12.96,0.874,483.1,AA
2024-02-29,2024,2,SIM046,Consumer Staples,41.54,43.18,0.5222,0.6695,1.498,0.426,-0.193,5.5233,15.24,22.49,0.94,48.43,A
2024-02-29,2024,2,SIM047,Health Care,24.93,26.33,-0.9364,-0.8011,-0.106,0.0476,-1.507,11.6159,31.99,48.34,1.072,21.14,B
2024-02-29,2024,2,SIM048,Information Technology,53.12,51.83,1.5383,1.4244,-9.377,-2.1399,-8.31,1.2168,27.82,15.06,0.872,23.85,AAA
2024-02-29,2024,2,SIM049,Energy,16.32,16.29,-1.6924,-1.6779,-7.641,-1.7304,-6.666,3.3992,27.6,25.18,1.151,288.74,CCC
2024-02-29,2024,2,SIM050,Utilities,45.32,45.58,0.854,0.8791,0.182,0.1155,0.802,3.4225,15.93,15.69,0.921,171.63,AA
2024-02-29,2024,2,SIM051,Health Care,26.67,27.43,-0.784,-0.7055,2.039,0.5538,0.187,3.2806,25.46,26.83,1.063,144.84,B
2024-02-29,2024,2,SIM052,Financial Services,35.6,33.36,0.0001,-0.1882,-3.76,-0.8145,-4.31,0.345,9.58,10.97,1.017,290.55,BBB
2024-02-29,2024,2,SIM053,Consumer Staples,32.74,31.32,-0.2511,-0.3656,-2.148,-0.4342,-2.528,6.8244,23.78,15.63,1.033,44.36,BB
2024-02-29,2024,2,SIM054,Industrials,26.85,25.91,-0.7676,-0.8384,-0.652,-0.0813,2.605,3.9173,16.54,24.74,1.075,156.6,B
2024-02-29,2024,2,SIM055,Information Technology,42.01,41.51,0.5636,0.5234,2.649,0.6976,1.926,15.0905,23.96,53.35,0.953,178.01,A
2024-02-29,2024,2,SIM056,Information Technology,34.46,36.04,-0.0999,0.0459,0.518,0.1949,-1.168,10.2993,30.07,27.77,0.996,17.89,BBB
2024-02-29,2024,2,SIM057,Energy,15.56,14.08,-1.7595,-1.8705,-0.806,-0.1176,0.482,-5.524,33.48,25.32,1.168,234.59,CCC
2024-02-29,2024,2,SIM058,Financial Services,22.44,19.74,-1.1548,-1.3765,4.27,1.0801,6.315,-6.215,15.95,25.19,1.124,90.87,B
2024-02-29,2024,2,SIM059,Energy,22.44,21.14,-1.1547,-1.2543,2.688,0.707,6.38,14.753,38.24,45.23,1.113,18.31,B
2024-02-29,2024,2,SIM060,Consumer Discretionary,30.14,31.07,-0.4791,-0.3874,-0.356,-0.0114,-1.573,2.0402,9.33,40.62,1.035,36.31,BB
2024-02-29,2024,2,SIM061,Health Care,11.71,12.01,-2.0973,-2.0512,-0.712,-0.0954,0.003,-7.1682,24.37,28.94,1.185,14.18,CCC
2024-02-29,2024,2,SIM062,Communication Services,34.13,32.04,-0.1289,-0.3033,-2.511,-0.5198,-0.517,-3.6832,22.44,22.02,1.027,47.39,BBB
2024-02-29,2024,2,SIM063,Information Technology,26.57,26.25,-0.7927,-0.8082,0.867,0.2772,2.134,6.371,23.63,30.96,1.073,18.6,B
2024-02-29,2024,2,SIM064,Information Technology,54.14,52.1,1.6279,1.4477,1.039,0.3178,4.3,2.4626,24.48,37.41,0.87,33.93,AAA
2024-02-29,2024,2,SIM065,Communication Services,25.7,21.39,-0.8687,-1.2327,-14.699,-3.3955,-11.54,8.372,31.85,33.1,1.111,19.48,B
2024-02-29,2024,2,SIM066,Consumer Discretionary,20.09,20.67,-1.3611,-1.2953,5.578,1.3888,3.516,-3.0659,17.66,22.53,1.117,17.19,CCC
2024-02-29,2024,2,SIM067,Information Technology,56.74,57.82,1.8569,1.947,9.481,2.3096,10.067,2.2951,10.16,12.83,0.825,90.6,AAA
2024-02-29,2024,2,SIM068,Utilities,36.87,37.11,0.1116,0.1396,-3.669,-0.793,-2.284,4.8006,11.85,18.32,0.987,306.22,BBB
2024-02-29,2024,2,SIM069,Communication Services,32.62,34.09,-0.2609,-0.1239,-0.033,0.065,-0.138,4.1869,40.01,45.13,1.011,22.63,BB
2024-02-29,2024,2,SIM070,Real Estate,51.36,52.79,1.384,1.5084,3.048,0.7918,0.316,4.7842,14.53,12.26,0.864,207.32,AAA
2024-02-29,2024,2,SIM071,Materials,30.79,32.85,-0.4218,-0.2323,10.966,2.6601,7.564,8.984,35.12,25.68,1.021,22.78,BB
2024-02-29,2024,2,SIM072,Financial Services,28.68,28.24,-0.6076,-0.635,-0.962,-0.1544,-2.003,-4.5078,32.64,33.03,1.057,10.04,BB
2024-02-29,2024,2,SIM073,Consumer Discretionary,34.45,34.41,-0.1003,-0.0961,-2.323,-0.4754,-0.643,-1.8644,21.71,19.38,1.009,29.71,BBB
2024-02-29,2024,2,SIM074,Real Estate,42.1,41.36,0.5707,0.5109,-1.255,-0.2234,-3.412,2.3687,12.93,20.73,0.954,154.96,A
2024-02-29,2024,2,SIM075,Health Care,23.41,23.56,-1.0703,-1.0435,-6.966,-1.5709,-8.362,6.9562,27.4,28.73,1.094,473.34,B
2024-02-29,2024,2,SIM076,Consumer Discretionary,37.09,37.77,0.1308,0.1972,-0.265,0.01,0.156,-0.947,36.09,38.05,0.982,13.4,BBB
2024-02-29,2024,2,SIM077,Information Technology,47.58,47.84,1.0519,1.0762,5.249,1.3111,4.642,-2.1941,21.45,31.83,0.903,82.92,AA
2024-02-29,2024,2,SIM078,Information Technology,42.01,41.83,0.5631,0.5518,1.262,0.3704,1.578,1.8364,17.91,19.08,0.95,50.88,A
2024-02-29,2024,2,SIM079,Information Technology,27.58,27.72,-0.7036,-0.6797,-0.481,-0.0408,0.261,-0.8829,31.46,28.16,1.061,30.54,BB
2024-02-29,2024,2,SIM080,Consumer Staples,41.76,40.42,0.5416,0.4282,-1.587,-0.3019,-1.415,1.2736,11.48,17.57,0.961,111.74,A
2024-02-29,2024,2,SIM081,Consumer Discretionary,9.22,10.04,-2.3161,-2.2234,-4.593,-1.011,-3.978,1.0112,23.7,27.53,1.2,175.59,CCC
2024-02-29,2024,2,SIM082,Information Technology,48.82,49.78,1.1612,1.2451,1.443,0.4132,0.887,2.6056,13.29,22.67,0.888,81.19,AA
2024-02-29,2024,2,SIM083,Communication Services,39.53,38.04,0.3457,0.2211,1.881,0.5165,3.348,-1.611,13.76,15.08,0.98,291.48,A
2024-02-29,2024,2,SIM084,Communication Services,31.3,30.7,-0.3771,-0.4201,-0.801,-0.1165,-0.748,4.7475,9.31,13.61,1.038,107.32,BB
2024-02-29,2024,2,SIM085,Utilities,34.45,34.3,-0.1008,-0.1059,2.36,0.6296,1.962,10.4542,27.57,23.81,1.01,93.18,BBB
2024-02-29,2024,2,SIM086,Consumer Discretionary,17.86,19.57,-1.5575,-1.3915,-5.967,-1.3354,-8.969,9.4403,26.63,15.57,1.125,421.79,CCC
2024-02-29,2024,2,SIM087,Consumer Discretionary,33.35,29.48,-0.1969,-0.5263,-3.382,-0.7253,0.136,5.751,12.95,15.58,1.047,67.49,BBB
2024-02-29,2024,2,SIM088,Industrials,42.25,42.56,0.5844,0.6155,-3.755,-0.8135,-2.341,7.4615,26.97,32.04,0.945,82.84,A
2024-02-29,2024,2,SIM089,Financial Services,50.45,47.0,1.3043,1.0032,-3.954,-0.8603,-1.904,2.0738,7.9,14.29,0.91,72.49,AAA
2024-02-29,2024,2,SIM090,Communication Services,34.71,35.3,-0.0775,-0.0185,-0.313,-0.0011,-1.747,-3.5418,19.11,29.75,1.002,24.96,BBB
2024-02-29,2024,2,SIM091,Information Technology,60.24,57.62,2.1635,1.9295,-2.782,-0.5838,-0.772,0.9925,15.62,22.19,0.826,79.95,AAA
2024-02-29,2024,2,SIM092,Real Estate,41.44,39.95,0.5129,0.3876,1.335,0.3877,3.93,16.647,30.78,38.13,0.965,25.74,A
2024-02-29,2024,2,SIM093,Information Technology,43.85,42.82,0.725,0.6375,2.844,0.7437,3.776,9.2167,20.56,25.84,0.943,4.57,AA
2024-02-29,2024,2,SIM094,Financial Services,19.72,22.08,-1.3936,-1.1719,-4.522,-0.9944,-9.457,1.3718,25.53,14.75,1.105,53.84,CCC
2024-02-29,2024,2,SIM095,Industrials,18.41,21.1,-1.5088,-1.2579,-3.606,-0.7782,-8.391,13.1047,21.86,34.23,1.113,73.04,CCC
2024-02-29,2024,2,SIM096,Consumer Staples,28.39,30.13,-0.6324,-0.4695,2.133,0.576,1.067,-0.7651,19.92,14.48,1.042,32.68,BB
2024-02-29,2024,2,SIM097,Information Technology,44.84,46.34,0.812,0.9452,-2.591,-0.5388,-3.291,2.9505,9.14,18.93,0.915,27.31,AA
2024-02-29,2024,2,SIM098,Health Care,43.96,43.84,0.734,0.7267,7.69,1.887,9.318,1.743,16.96,13.79,0.935,54.01,AA
2024-02-29,2024,2,SIM099,Information Technology,39.04,38.93,0.3028,0.2988,-3.472,-0.7465,-3.871,-0.6503,30.78,39.32,0.973,51.88,A
2024-02-29,2024,2,SIM100,Information Technology,35.92,36.66,0.0289,0.0999,-4.19,-0.916,-3.965,3.0253,5.14,24.05,0.991,28.5,BBB
2024-02-29,2024,2,SIM101,Industrials,45.5,45.35,0.8699,0.8584,4.194,1.0623,2.074,17.7518,18.65,18.79,0.923,30.71,AA
2024-02-29,2024,2,SIM102,Consumer Discretionary,35.56,35.92,-0.0035,0.036,10.51,2.5525,8.371,-2.0597,35.84,19.89,0.997,62.64,BBB
2024-02-29,2024,2,SIM103,Materials,20.2,17.45,-1.3522,-1.576,-1.718,-0.3326,1.926,0.3941,36.43,23.29,1.142,26.58,CCC
2024-02-29,2024,2,SIM104,Information Technology,54.34,53.37,1.646,1.5584,-5.681,-1.2677,-5.961,-2.6103,17.57,21.37,0.86,78.53,AAA
2024-02-29,2024,2,SIM105,Health Care,32.15,30.69,-0.3028,-0.4208,-0.481,-0.0409,1.209,12.1294,32.35,34.82,1.038,55.84,BB
2024-02-29,2024,2,SIM106,Health Care,44.97,42.7,0.8235,0.6275,-3.738,-0.8094,-1.711,5.4631,23.59,20.0,0.944,115.77,AA
2024-02-29,2024,2,SIM107,Consumer Discretionary,28.45,28.37,-0.627,-0.6236,2.14,0.5776,3.332,10.1352,22.37,27.35,1.056,70.2,BB
2024-02-29,2024,2,SIM108,Utilities,43.6,43.08,0.7027,0.661,5.051,1.2645,5.04,3.5801,12.2,17.71,0.941,36.02,A
2024-02-29,2024,2,SIM109,Information Technology,50.98,50.16,1.3511,1.2787,-9.232,-2.1056,-9.876,6.3413,13.62,18.84,0.885,97.26,AAA
2024-02-29,2024,2,SIM110,Health Care,38.12,37.76,0.2215,0.1965,-0.274,0.0079,-0.367,5.7997,16.94,18.75,0.982,229.04,BBB
2024-02-29,2024,2,SIM111,Industrials,43.49,44.13,0.6936,0.7518,3.509,0.9005,3.6,8.3568,31.78,26.78,0.932,61.91,A
2024-02-29,2024,2,SIM112,Industrials,9.22,11.34,-2.3154,-2.1096,-2.264,-0.4615,-5.419,8.5593,28.96,21.67,1.19,90.35,CCC
2024-02-29,2024,2,SIM113,Consumer Staples,31.44,34.18,-0.3652,-0.116,-7.116,-1.6064,-12.724,-4.5604,25.34,26.13,1.01,236.47,BB
2024-02-29,2024,2,SIM114,Industrials,29.27,31.12,-0.555,-0.3829,-0.919,-0.1443,-1.74,4.1859,29.3,28.47,1.034,2.21,BB
2024-02-29,2024,2,SIM115,Financial Services,53.63,53.35,1.5833,1.5566,9.699,2.361,10.778,8.4909,12.16,17.1,0.86,909.79,AAA
2024-02-29,2024,2,SIM116,Materials,17.83,16.8,-1.56,-1.6329,-1.147,-0.198,1.632,4.0129,35.39,34.63,1.147,45.19,CCC
2024-02-29,2024,2,SIM117,Real Estate,61.24,62.92,2.2519,2.3927,3.353,0.8638,-1.672,-2.5709,15.55,13.42,0.785,15.09,AAA
2024-02-29,2024,2,SIM118,Consumer Discretionary,21.17,20.45,-1.2668,-1.3144,-2.184,-0.4426,-0.047,-0.2145,26.87,27.66,1.118,26.51,B
2024-02-29,2024,2,SIM119,Financial Services,25.38,26.72,-0.8974,-0.767,-6.422,-1.4427,-6.427,-3.1067,20.31,17.16,1.069,403.89,B
2024-02-29,2024,2,SIM120,Utilities,36.92,37.77,0.1161,0.197,3.207,0.8294,3.373,3.3328,12.12,15.96,0.982,14.95,BBB
2024-02-29,2024,2,SIM121,Utilities,22.46,21.64,-1.153,-1.2103,-10.163,-2.3253,-8.986,13.1188,22.11,22.07,1.109,30.77,B
2024-02-29,2024,2,SIM122,Industrials,24.22,21.56,-0.9989,-1.2177,1.595,0.4489,1.937,-5.3534,26.7,31.94,1.11,68.99,B
2024-02-29,2024,2,SIM123,Communication Services,48.73,49.81,1.153,1.2478,13.396,3.2334,14.039,4.4517,24.06,19.52,0.888,177.22,AA
2024-02-29,2024,2,SIM124,Communication Services,46.32,45.87,0.9412,0.9044,0.701,0.238,2.054,1.0233,16.48,16.36,0.919,267.67,AA
2024-02-29,2024,2,SIM125,Consumer Discretionary,52.75,49.62,1.5061,1.2315,-4.777,-1.0545,-1.982,-6.4697,23.52,38.41,0.889,57.91,AAA
2024-02-29,2024,2,SIM126,Industrials,26.0,25.08,-0.8423,-0.9104,-5.215,-1.1577,-4.958,6.1589,21.5,27.91,1.082,107.93,B
2024-02-29,2024,2,SIM127,Industrials,27.6,26.5,-0.7024,-0.7861,1.326,0.3856,0.92,-4.0659,13.87,30.2,1.071,29.57,BB
2024-02-29,2024,2,SIM128,Consumer Discretionary,39.68,41.16,0.3587,0.4935,-2.337,-0.4788,-2.934,4.9994,24.58,15.54,0.956,176.72,A
2024-02-29,2024,2,SIM129,Financial Services,17.74,16.17,-1.5678,-1.6881,0.192,0.118,-0.739,-4.5921,26.42,25.69,1.152,36.72,CCC
